CONCAT,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
37066 15,2001150760,7,24/06/2001,"42,967,731","-8,643,463",1,3,15,88,VAL DO DUBRA,4,1,0,,,350,445,16,3,,8727,58,18.2,0.0,15.0,21.5,5,1.7,7.5,13.2,1010.2,1006.7
37066 15,2001150764,7,24/06/2001,"43,473,549","-8,287,918",1,3,15,36,FERROL,4,1,0,,,635,785,3,0,,,58,18.2,0.0,15.0,21.5,5,1.7,7.5,13.2,1010.2,1006.7
37067 15,2001150765,1.2,25/06/2001,"42,955,292","-8,071,765",1,3,15,46,MELIDE,4,1,1,,,205,250,6,2,,300,58,17.8,0.0,15.0,20.6,24,0.8,9.2,8.5,1012.5,1007.7
37067 15,2001150779,3,25/06/2001,"43,100,946","-8,367,323",1,3,15,59,ORDES,4,1,2,,,285,310,12,2,,799,58,17.8,0.0,15.0,20.6,24,0.8,9.2,8.5,1012.5,1007.7
37067 15,2001150784,17,25/06/2001,"43,371,826","-8,025,395",1,3,15,50,MONFERO,2,1,60,,,350,460,23,3,,41392,58,17.8,0.0,15.0,20.6,24,0.8,9.2,8.5,1012.5,1007.7
37067 15,2001150790,1,25/06/2001,"42,993,181","-7,966,212",1,3,15,83,TOQUES,4,1,1,,,105,115,6,2,,,58,17.8,0.0,15.0,20.6,24,0.8,9.2,8.5,1012.5,1007.7
37070 15,2001150809,2.5,28/06/2001,"43,123,248","-9,058,135",1,3,15,92,VIMIANZO,4,1,0,,,100,295,5,1,,1899,58,19.6,0.0,14.8,24.4,2,1.7,6.4,13.5,1014.3,1013.0
37070 15,2001150827,4.8,28/06/2001,"43,257,772","-8,402,182",1,3,15,31,CULLEREDO,4,1,0,,,205,315,47,6,,2362,58,19.6,0.0,14.8,24.4,2,1.7,6.4,13.5,1014.3,1013.0
37071 15,2001150835,1,29/06/2001,"42,822,663","-8,958,553",1,3,15,62,OUTES,4,1,0,,,160,190,5,2,,1034,58,19.6,0.0,16.1,23.2,27,1.9,7.5,9.3,1016.1,1013.8
37071 15,2001150837,3,29/06/2001,"43,053,519","-8,240,377",1,3,15,38,FRADES,4,1,2,,,135,275,6,1,,1159,58,19.6,0.0,16.1,23.2,27,1.9,7.5,9.3,1016.1,1013.8
37071 15,2001150839,1,29/06/2001,"42,671,189","-8,786,446",1,3,15,72,RIANXO,4,1,0,,,85,120,11,2,,1574,58,19.6,0.0,16.1,23.2,27,1.9,7.5,9.3,1016.1,1013.8
37072 15,2001150860,1,30/06/2001,"4,285,849","-9,096,309",1,3,15,20,CARNOTA,4,1,4,,,270,295,11,1,,,58,19.0,0.0,17.0,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150865,4.2,30/06/2001,"43,473,549","-8,287,918",1,3,15,36,FERROL,4,1,1,,,185,230,14,4,,715,58,19.0,0.0,17.0,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150866,6,30/06/2001,"42,893,585","-8,895,308",1,3,15,62,OUTES,4,1,0,,,395,530,33,6,,18048,58,19.0,0.0,17.0,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150867,2.4,30/06/2001,"42,823,895","-8,992,317",1,3,15,53,MUROS,4,1,4,,,170,345,19,2,,1058,58,19.0,0.0,17.0,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150868,1.4,30/06/2001,"43,294,409","-8,428,069",1,3,15,31,CULLEREDO,4,,0,,,90,180,15,2,,1070,58,19.0,0.0,17.0,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37072 15,2001150872,1.3,30/06/2001,"42,572,775","-8,990,898",1,3,15,73,RIBEIRA,4,1,0,,,120,180,8,1,,853,58,19.0,0.0,17.0,20.9,1,3.3,11.4,8.8,1018.2,1016.1
37073 15,2001150874,2,01/07/2001,"42,845,404","-8,623,962",1,3,15,2,AMES,4,1,2,,,110,135,11,2,,702,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37073 15,2001150877,3,01/07/2001,"43,590,545","-8,201,348",1,3,15,87,VALDOVIÑO,4,,1,,,90,130,18,4,,3774,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37073 15,2001150894,2,01/07/2001,"43,501,867","-8,287,932",1,3,15,36,FERROL,2,1,20,,,65,135,13,1,,8264,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37073 15,2001150896,2.2,01/07/2001,"43,473,549","-8,287,918",1,3,15,36,FERROL,4,1,0,,,90,210,12,2,,601,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37073 15,2001150901,1.5,01/07/2001,"4,304,568","-9,033,727",1,3,15,92,VIMIANZO,4,,0,,,90,245,5,3,,1286,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37073 15,2001150902,3.5,01/07/2001,"42,754,604","-8,618,866",1,3,15,65,PADRÓN,4,1,0,,,120,150,21,3,,4393,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37073 15,2001150903,2.5,01/07/2001,"42,786,588","-8,648,783",1,3,15,65,PADRÓN,4,1,0,,,85,105,10,1,,2037,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37073 15,2001150905,2,01/07/2001,"43,452,291","-829,106",1,3,15,4,ARES,4,1,1,,,95,135,16,4,,3540,58,22.6,0.0,16.4,28.8,7,1.9,7.2,13.0,1016.3,1010.7
37074 15,2001150917,2,02/07/2001,"42,863,526","-8,719,067",1,3,15,13,BRIÓN,4,1,2,,,235,335,10,2,,517,58,20.7,0.0,18.0,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150919,2.5,02/07/2001,"43,137,907","-8,962,509",1,3,15,92,VIMIANZO,4,1,0,,,275,345,10,3,,354,58,20.7,0.0,18.0,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150926,1.25,02/07/2001,"43,061,992","-8,871,319",1,3,15,77,SANTA COMBA,4,1,0,,,115,205,9,1,,757,58,20.7,0.0,18.0,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150931,2,02/07/2001,"42,626,273","-9,034,524",1,3,15,71,PORTO DO SON,4,1,3,,,80,185,7,1,,2933,58,20.7,0.0,18.0,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150944,18,02/07/2001,"43,137,907","-8,962,509",1,3,15,92,VIMIANZO,4,1,0,,,250,625,61,10,,10620,58,20.7,0.0,18.0,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37074 15,2001150946,13,02/07/2001,"43,124,887","-8,833,016",1,3,15,29,CORISTANCO,4,1,0,,,660,680,13,2,,17538,58,20.7,0.0,18.0,23.4,27,3.3,11.4,11.7,1013.9,1010.9
37075 15,2001150951,1,03/07/2001,"43,291,593","-8,495,562",1,3,15,5,ARTEIXO,5,,0,,,155,190,21,3,,3402,58,19.0,2.3,16.0,22.0,27,3.3,9.2,4.2,1013.9,1008.2
37094 15,2001150997,2.6,22/07/2001,"42,788,592","-8,608,497",1,3,15,82,TEO,4,1,2,,,105,265,16,1,,1220,58,19.2,0.0,17.6,20.8,34,4.2,10.0,3.2,1010.9,1008.3
37095 15,2001151001,4,23/07/2001,"4,330,714","-8,463,079",1,3,15,5,ARTEIXO,5,,0,,,210,250,21,3,,6358,58,20.0,0.0,17.4,22.6,2,5.3,12.5,4.6,1010.9,1007.5
37096 15,2001151007,2.5,24/07/2001,"42,673,902","-891,086",1,3,15,11,BOIRO,4,1,0,,,70,165,6,2,,1941,58,18.3,0.0,17.0,19.6,1,3.1,10.0,1.6,1008.5,1007.4
37097 15,2001151009,3,25/07/2001,"42,752,862","-8,880,832",1,3,15,42,LOUSAME,5,,0,,,230,255,23,5,,1214,58,19.6,0.3,17.0,22.2,24,2.8,7.5,5.0,1010.9,1008.2
37101 15,2001151030,1.2,29/07/2001,"42,673,902","-891,086",1,3,15,11,BOIRO,4,1,0,,,125,180,23,1,,330,58,20.9,0.0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151032,1.2,29/07/2001,"43,074,649","-9,055,546",1,3,15,92,VIMIANZO,4,1,0,,,195,290,14,2,,84,58,20.9,0.0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151041,1.5,29/07/2001,"43,193,217","-8,386,887",1,3,15,21,CARRAL,4,1,0,,,65,145,21,3,,1605,58,20.9,0.0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151047,1.5,29/07/2001,"42,786,588","-8,648,783",1,3,15,65,PADRÓN,4,1,0,,,50,110,10,2,,823,58,20.9,0.0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37101 15,2001151050,1.3,29/07/2001,"43,590,545","-8,201,348",1,3,15,87,VALDOVIÑO,4,1,0,,,50,160,18,3,,2025,58,20.9,0.0,17.4,24.4,3,3.6,15.6,11.6,1012.7,1010.9
37102 15,2001151069,1.3,30/07/2001,"4,330,714","-8,463,079",1,3,15,5,ARTEIXO,4,1,0,,,120,240,13,3,,288,58,21.2,0.0,18.0,24.5,3,2.2,10.3,10.6,1013.1,1011.7
37102 15,2001151074,1,30/07/2001,"43,513,472","-8,237,342",1,3,15,36,FERROL,4,1,19,,,140,360,25,4,,589,58,21.2,0.0,18.0,24.5,3,2.2,10.3,10.6,1013.1,1011.7
37102 15,2001151076,1,30/07/2001,"43,462,687","-8,149,223",1,3,15,35,FENE,4,1,2,,,280,340,29,3,,,58,21.2,0.0,18.0,24.5,3,2.2,10.3,10.6,1013.1,1011.7
37103 15,2001151086,1.57,31/07/2001,"42,642,678","-9,007,319",1,3,15,71,PORTO DO SON,4,1,0,,,170,210,31,2,,216,58,20.4,Ip,16.8,24.0,3,3.9,11.9,7.5,1012.9,1006.2
37103 15,2001151087,1,31/07/2001,"43,567,613","-8,219,855",1,3,15,54,NARÓN,4,,0,,,215,250,6,2,,,58,20.4,Ip,16.8,24.0,3,3.9,11.9,7.5,1012.9,1006.2
37103 15,2001151088,2.7,31/07/2001,"43,562,647","-8,176,841",1,3,15,87,VALDOVIÑO,4,1,2,,,175,190,11,1,,2241,58,20.4,Ip,16.8,24.0,3,3.9,11.9,7.5,1012.9,1006.2
37104 15,2001151094,3,01/08/2001,"43,229,093","-8,256,512",1,3,15,1,ABEGONDO,4,1,0,,,215,260,16,2,,3576,58,21.2,0.1,19.0,23.4,27,1.1,12.2,10.7,1008.7,1006.3
37103 15,2001151096,11,31/07/2001,"43,175,314","-9,147,731",1,3,15,16,CAMARIÑAS,4,1,0,,,440,580,45,3,,15037,58,20.4,Ip,16.8,24.0,3,3.9,11.9,7.5,1012.9,1006.2
37104 15,2001151098,1.35,01/08/2001,"42,903,258","-881,752",1,3,15,56,NEGREIRA,4,1,1,,,140,340,11,1,,841,58,21.2,0.1,19.0,23.4,27,1.1,12.2,10.7,1008.7,1006.3
37105 15,2001151104,1,02/08/2001,"43,515,554","-8,137,555",1,3,15,55,NEDA,4,1,0,,,85,105,6,1,,1118,58,19.2,0.3,17.0,21.4,25,3.9,10.0,6.2,1012.3,1007.7
37107 15,2001151123,3.5,04/08/2001,"43,080,238","-9,149,947",1,3,15,52,MUXÍA,4,1,13,,,113,175,24,4,,3480,58,17.7,0.0,14.0,21.4,29,1.7,6.1,12.2,1018.8,1015.1
37109 15,2001151141,2,06/08/2001,"42,766,204","-9,094,773",1,3,15,53,MUROS,4,1,0,,,255,449,47,7,,2013,58,20.5,Ip,17.4,23.6,28,3.3,7.2,10.1,1018.2,1014.6
37110 15,2001151143,2.5,07/08/2001,"43,026,913","-8,741,116",1,3,15,77,SANTA COMBA,4,1,0,,,115,340,11,2,,2350,58,20.8,5.8,17.0,24.5,24,3.6,13.3,0.9,1014.6,1008.9
37110 15,2001151145,1.2,07/08/2001,"43,191,468","-9,036,306",1,3,15,40,LAXE,4,1,0,,,120,145,10,1,,1791,58,20.8,5.8,17.0,24.5,24,3.6,13.3,0.9,1014.6,1008.9
37110 15,2001151147,2.7,07/08/2001,"43,266,033","-8,442,185",1,3,15,31,CULLEREDO,4,1,1,,,160,225,13,2,,1893,58,20.8,5.8,17.0,24.5,24,3.6,13.3,0.9,1014.6,1008.9
37112 15,2001151152,37,09/08/2001,"4,283,571","-8,547,875",1,3,15,82,TEO,4,1,1,,,300,340,59,13,,40244,58,19.0,0.0,16.6,21.5,34,2.5,9.7,11.1,1016.1,1010.1
37112 15,2001151156,2,09/08/2001,"42,791,858","-8,570,143",1,3,15,82,TEO,4,1,1,,,115,305,16,2,,1208,58,19.0,0.0,16.6,21.5,34,2.5,9.7,11.1,1016.1,1010.1
37113 15,2001151178,3.5,10/08/2001,"42,673,902","-891,086",1,3,15,11,BOIRO,4,1,0,,,90,300,22,3,,4875,58,19.6,0.0,16.0,23.3,5,5.6,13.3,12.7,1016.7,1015.4
37113 15,2001151181,1.4,10/08/2001,"43,124,887","-8,833,016",1,3,15,29,CORISTANCO,4,,0,,,195,305,10,2,,156,58,19.6,0.0,16.0,23.3,5,5.6,13.3,12.7,1016.7,1015.4
37114 15,2001151193,1.4,11/08/2001,"43,240,732","-8,670,253",1,3,15,19,CARBALLO,5,,0,,,140,245,22,4,,703,58,20.9,0.0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151194,1.5,11/08/2001,"43,076,461","-9,204,368",1,3,15,52,MUXÍA,4,1,0,,,135,245,21,5,,667,58,20.9,0.0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151197,2,11/08/2001,"42,837,542","-8,664,463",1,3,15,13,BRIÓN,4,1,2,,,130,255,27,5,,751,58,20.9,0.0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151198,1.22,11/08/2001,"4,295,347","-8,862,045",1,3,15,56,NEGREIRA,4,,0,,,70,165,11,2,,342,58,20.9,0.0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37114 15,2001151199,3,11/08/2001,"42,802,734","-8,589,146",1,3,15,82,TEO,4,1,2,,,140,185,24,4,,1214,58,20.9,0.0,15.4,26.4,4,1.4,6.7,12.8,1015.4,1012.1
37115 15,2001151227,3.1,12/08/2001,"43,080,238","-9,149,947",1,3,15,52,MUXÍA,4,1,0,,,220,420,34,6,,6773,58,18.8,0.0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151229,15,12/08/2001,"42,786,588","-8,648,783",1,3,15,65,PADRÓN,5,,0,,,290,480,24,9,,30874,58,18.8,0.0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151232,2,12/08/2001,"43,513,472","-8,237,342",1,3,15,36,FERROL,4,1,0,,,235,355,11,2,,2512,58,18.8,0.0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151233,3.7,12/08/2001,"43,513,472","-8,237,342",1,3,15,36,FERROL,4,1,19,,,250,345,10,1,,2152,58,18.8,0.0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151234,8,12/08/2001,"42,802,734","-8,589,146",1,3,15,82,TEO,4,1,2,,,160,225,29,5,,5554,58,18.8,0.0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37115 15,2001151238,6.5,12/08/2001,"43,124,887","-8,833,016",1,3,15,29,CORISTANCO,4,1,0,,,225,370,22,3,,5373,58,18.8,0.0,15.4,22.2,34,1.7,8.3,12.9,1013.3,1009.8
37116 15,2001151244,1,13/08/2001,"43,034,146","-8,254,843",1,3,15,38,FRADES,4,1,1,,,70,85,6,1,,228,58,20.0,0.1,15.6,24.4,22,1.9,8.9,12.0,1009.8,1004.2
37116 15,2001151248,1,13/08/2001,"43,513,472","-8,237,342",1,3,15,36,FERROL,4,1,0,,,160,285,17,3,,1226,58,20.0,0.1,15.6,24.4,22,1.9,8.9,12.0,1009.8,1004.2
37116 15,2001151250,1.5,13/08/2001,"42,780,977","-8,802,512",1,3,15,42,LOUSAME,4,1,0,,,165,225,31,5,,2296,58,20.0,0.1,15.6,24.4,22,1.9,8.9,12.0,1009.8,1004.2
37116 15,2001151253,11,13/08/2001,"42,796,929","-874,912",1,3,15,74,ROIS,4,1,0,,,235,375,32,6,,26312,58,20.0,0.1,15.6,24.4,22,1.9,8.9,12.0,1009.8,1004.2
37117 15,2001151275,1,14/08/2001,"4,253,267","-9,026,022",1,3,15,73,RIBEIRA,4,1,2,,,85,170,23,3,,312,58,20.3,0.0,18.0,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37117 15,2001151285,1.5,14/08/2001,"42,904,709","-9,268,711",1,3,15,37,FISTERRA,4,1,0,,,155,195,21,3,,2074,58,20.3,0.0,18.0,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37117 15,2001151286,1.5,14/08/2001,"43,115,375","-8,336,163",1,3,15,59,ORDES,4,1,1,,,85,105,16,1,,354,58,20.3,0.0,18.0,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37117 15,2001151288,5,14/08/2001,"43,116,061","-9,098,519",1,3,15,92,VIMIANZO,4,1,0,,,110,295,36,4,,6310,58,20.3,0.0,18.0,22.6,24,2.5,8.6,7.9,1006.1,1003.5
37118 15,2001151290,1,15/08/2001,"43,045,481","-9,179,648",1,3,15,52,MUXÍA,4,1,0,,,65,100,6,1,,150,58,17.8,10.0,15.9,19.6,25,1.9,8.9,5.1,1013.1,1005.0
37118 15,2001151291,1.5,15/08/2001,"43,229,093","-8,256,512",1,3,15,1,ABEGONDO,5,,0,,,160,175,13,2,,1587,58,17.8,10.0,15.9,19.6,25,1.9,8.9,5.1,1013.1,1005.0
37127 15,2001151312,2,24/08/2001,"43,124,887","-8,833,016",1,3,15,29,CORISTANCO,5,,0,,,85,200,26,3,,1640,58,20.4,0.0,17.5,23.2,32,1.4,6.7,9.9,1009.5,1003.7
37128 15,2001151318,1,25/08/2001,"43,100,946","-8,367,323",1,3,15,59,ORDES,4,1,1,,,120,160,11,1,,,58,22.0,0.0,17.8,26.2,26,1.9,6.4,6.6,1006.5,1002.5
37128 15,2001151328,01.04,25/08/2001,"4,285,849","-9,096,309",1,3,15,20,CARNOTA,4,1,0,,,180,190,6,1,,,58,22.0,0.0,17.8,26.2,26,1.9,6.4,6.6,1006.5,1002.5
37128 15,2001151330,1,25/08/2001,"42,935,457","-9,154,093",1,3,15,23,CEE,4,1,1,,,130,145,16,2,,510,58,22.0,0.0,17.8,26.2,26,1.9,6.4,6.6,1006.5,1002.5
37129 15,2001151333,1,26/08/2001,"42,917,476","-9,082,862",1,3,15,45,MAZARICOS,4,1,0,,,150,165,17,2,,770,58,20.0,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37129 15,2001151334,3,26/08/2001,"43,141,956","-9,006,419",1,3,15,92,VIMIANZO,4,1,0,,,190,255,22,3,,1232,58,20.0,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37129 15,2001151344,1.2,26/08/2001,"4,316,157","-9,076,537",1,3,15,92,VIMIANZO,4,1,1,,,70,100,11,2,,306,58,20.0,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37129 15,2001151346,2,26/08/2001,"42,786,588","-8,648,783",1,3,15,65,PADRÓN,5,,0,,,130,160,16,3,,2530,58,20.0,12.3,17.4,22.6,8,2.5,15.6,3.9,1007.5,1005.8
37135 15,2001151365,1,01/09/2001,"4,316,157","-9,076,537",1,3,15,92,VIMIANZO,4,1,0,,,65,135,6,1,,,58,19.1,0.0,16.0,22.2,5,6.1,16.9,9.7,1013.1,1009.4
37135 15,2001151366,1,01/09/2001,"42,732,381","-8,950,453",1,3,15,71,PORTO DO SON,4,1,2,,,125,235,17,2,,1923,58,19.1,0.0,16.0,22.2,5,6.1,16.9,9.7,1013.1,1009.4
37136 15,2001151382,1,02/09/2001,"43,294,596","-8,801,955",1,3,15,43,MALPICA DE BERGANTIÑOS,4,1,0,,,60,130,17,2,,1455,58,19.8,0.0,15.2,24.4,7,1.9,9.7,10.9,1009.4,1006.1
37136 15,2001151385,1.2,02/09/2001,"43,123,248","-9,058,135",1,3,15,92,VIMIANZO,4,1,0,,,90,280,11,2,,3739,58,19.8,0.0,15.2,24.4,7,1.9,9.7,10.9,1009.4,1006.1
37137 15,2001151401,1,03/09/2001,"42,584,255","-8,976,199",1,3,15,73,RIBEIRA,4,1,10,,,40,45,5,1,,,58,18.4,0.0,16.2,20.5,34,2.5,12.2,11.0,1011.9,1007.5
37137 15,2001151404,4,03/09/2001,"43,124,887","-8,833,016",1,3,15,29,CORISTANCO,4,1,0,,,235,310,33,3,,961,58,18.4,0.0,16.2,20.5,34,2.5,12.2,11.0,1011.9,1007.5
37137 15,2001151405,1,03/09/2001,"43,137,621","-8,789,613",1,3,15,29,CORISTANCO,4,1,0,,,180,245,1,3,,306,58,18.4,0.0,16.2,20.5,34,2.5,12.2,11.0,1011.9,1007.5
37137 15,2001151406,1.77,03/09/2001,"4,297,541","-9,119,204",1,3,15,34,DUMBRÍA,4,1,1,,,125,325,11,2,,547,58,18.4,0.0,16.2,20.5,34,2.5,12.2,11.0,1011.9,1007.5
37138 15,2001151407,4,04/09/2001,"42,695,928","-9,004,175",1,3,15,71,PORTO DO SON,4,,1,,,125,175,16,1,,3612,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151425,2,04/09/2001,"42,607,448","-8,999,427",1,3,15,73,RIBEIRA,4,1,3,,,100,135,11,2,,3636,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151431,1.8,04/09/2001,"43,068,876","-8,926,821",1,3,15,93,ZAS,4,1,12,,,155,285,11,2,,1124,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151432,5,04/09/2001,"43,087,121","-9,033,492",1,3,15,92,VIMIANZO,4,1,0,,,285,315,13,2,,7026,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151433,3,04/09/2001,"43,090,515","-9,133,139",1,3,15,52,MUXÍA,4,1,0,,,135,230,10,1,,3978,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151434,3.5,04/09/2001,"42,757,899","-894,255",1,3,15,71,PORTO DO SON,4,1,3,,,295,450,7,1,,1340,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151435,2.1,04/09/2001,"42,758,649","-8,917,814",1,3,15,42,LOUSAME,4,1,3,,,275,430,15,2,,2241,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151436,6,04/09/2001,"42,687,163","-8,976,258",1,3,15,71,PORTO DO SON,4,1,0,,,300,345,28,3,,,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37138 15,2001151438,20,04/09/2001,"43,090,515","-9,133,139",1,3,15,52,MUXÍA,4,1,1,,,615,845,36,4,,46753,58,19.0,0.0,16.8,21.1,4,5.6,13.3,9.1,1013.0,1011.4
37139 15,2001151440,1.5,05/09/2001,"42,863,547","-8,073,961",1,3,15,79,SANTISO,4,1,1,,,95,335,18,2,,481,58,19.9,0.0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37139 15,2001151463,1.1,05/09/2001,"43,291,593","-8,495,562",1,3,15,5,ARTEIXO,4,1,0,,,115,200,11,3,,397,58,19.9,0.0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37139 15,2001151464,10,05/09/2001,"42,700,129","-8,928,184",1,3,15,11,BOIRO,4,1,0,,,395,455,49,2,,2909,58,19.9,0.0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37139 15,2001151466,12,05/09/2001,"43,501,867","-8,287,932",1,3,15,36,FERROL,4,1,0,,,435,675,37,5,,13078,58,19.9,0.0,16.4,23.4,4,6.4,13.6,10.7,1012.7,1010.7
37140 15,2001151467,8,06/09/2001,"43,080,238","-9,149,947",1,3,15,52,MUXÍA,2,,70,,,395,630,51,4,,3666,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151469,10,06/09/2001,"42,687,163","-8,976,258",1,3,15,71,PORTO DO SON,4,1,10,,,390,445,26,5,,13415,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151472,1.5,06/09/2001,"43,351,181","-8,482,594",1,3,15,5,ARTEIXO,2,,70,,,165,190,32,3,,1797,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151480,1.2,06/09/2001,"43,036,098","-8,892,316",1,3,15,77,SANTA COMBA,4,1,0,,,235,335,11,1,,3678,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151482,4,06/09/2001,"43,501,867","-8,287,932",1,3,15,36,FERROL,5,,0,,,150,260,12,3,,5950,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151483,1,06/09/2001,"43,546,643","-8,284,681",1,3,15,36,FERROL,4,1,19,,,25,40,8,1,,,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151486,1.8,06/09/2001,"42,732,381","-8,950,453",1,3,15,71,PORTO DO SON,4,1,0,,,165,215,12,2,,,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151489,1.4,06/09/2001,"43,506,013","-811,102",1,3,15,55,NEDA,2,1,10,,,55,150,6,1,,344194,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151491,1.3,06/09/2001,"43,074,649","-9,055,546",1,3,15,92,VIMIANZO,4,1,12,,,120,265,17,3,,853,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151497,4.15,06/09/2001,"4,316,157","-9,076,537",1,3,15,92,VIMIANZO,4,1,0,,,90,155,14,8,,1454,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151499,1.9,06/09/2001,"42,973,696","-8,862,134",1,3,15,77,SANTA COMBA,2,1,10,,,90,140,15,2,,1713,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151501,01.08,06/09/2001,"42,990,393","-8,908,956",1,3,15,45,MAZARICOS,4,1,4,,,95,130,6,1,,210,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151503,4,06/09/2001,"42,687,163","-8,976,258",1,3,15,71,PORTO DO SON,4,,2,,,180,190,16,2,,,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151510,2.5,06/09/2001,"43,085,602","-8,552,529",1,3,15,84,TORDOIA,4,1,2,,,100,365,14,2,,1106,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
37140 15,2001151513,18,06/09/2001,"42,607,448","-8,999,427",1,3,15,73,RIBEIRA,4,1,2,,,330,430,26,2,,21462,58,18.8,Ip,15.6,22.0,3,4.7,13.6,10.0,1014.6,1011.5
